CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipLevel,Country,SignupDate
25838,40.0,Male,56118.53,58.0,Silver,Germany,2021-10-30
25839,24.0,Male,80378.31,39.0,Basic,Australia,2016-07-13
25840,53.0,Male,56587.7,64.0,Gold,Canada,2022-07-22
25841,18.0,Male,47691.06,4.0,Basic,,2018-01-11
25842,23.0,Female,39857.96,37.0,Basic,Australia,2018-12-07
25843,41.0,Female,62715.86,69.0,Basic,UK,2020-11-08
25844,54.0,Male,51848.42,31.0,Basic,Germany,2017-02-27
25845,62.0,Female,78259.4,40.0,Silver,USA,2015-02-26
25846,68.0,Female,69498.64,45.0,Basic,UK,2019-06-09
25847,53.0,Male,58485.45,86.0,Silver,Germany,2017-11-15
25848,41.0,Female,69409.06,41.0,Gold,Australia,2019-01-11
25849,,Female,86148.0,72.0,Silver,UK,2017-11-25
25850,,Male,42601.36,32.0,Silver,UK,2020-06-19
25851,46.0,Male,50473.67,80.0,Basic,UK,2017-03-08
25852,54.0,Male,89124.82,14.0,Gold,France,2015-01-15
25853,62.0,Male,48683.53,48.0,Platinum,Germany,2020-05-21
25854,49.0,Female,69934.91,45.0,Basic,Canada,2019-05-23
25855,42.0,Male,77805.65,100.0,Silver,Germany,2021-02-24
25856,27.0,,59763.4,70.0,Platinum,UK,2016-10-14
25857,52.0,Female,,15.0,Basic,UK,2020-07-29
25858,42.0,Female,55591.09,11.0,Basic,Germany,2018-06-25
25859,44.0,Female,87249.97,90.0,Basic,France,2020-11-16
25860,62.0,Male,53371.84,85.0,Silver,UK,2015-01-11
25861,49.0,Female,45681.14,17.0,Basic,USA,2017-05-13
25862,29.0,Female,73330.76,27.0,Basic,Australia,2015-04-19
25863,21.0,Male,70649.33,31.0,Silver,UK,2022-01-22
25864,59.0,,62235.85,78.0,Basic,USA,2015-04-25
25865,43.0,Male,60495.74,33.0,Basic,Germany,2018-11-14
25866,20.0,Female,52560.06,2.0,Basic,France,2019-04-21
25867,34.0,Male,48979.76,23.0,Silver,France,2016-01-27
25868,26.0,Male,50914.07,62.0,Platinum,USA,2019-08-15
25869,46.0,Female,64690.55,54.0,Platinum,UK,2021-10-07
25870,18.0,Male,56898.88,37.0,Basic,UK,2021-11-12
25871,35.0,Female,37634.59,90.0,Gold,France,2017-10-09
25872,58.0,Male,53692.39,2.0,Gold,,2015-06-19
25873,37.0,Male,56809.6,36.0,Silver,France,2018-05-28
25874,58.0,Male,67646.93,91.0,Gold,USA,2016-02-06
25875,51.0,Female,64380.1,13.0,Silver,UK,2021-02-15
25876,68.0,Female,,4.0,Silver,France,2020-12-09
25877,45.0,Male,45307.27,88.0,Silver,USA,2020-11-08
25878,65.0,Male,68295.73,88.0,Basic,USA,2018-08-25
25879,52.0,Female,69521.98,11.0,Basic,Germany,2015-12-12
25880,33.0,Female,,40.0,Basic,Australia,2015-07-10
25881,38.0,Male,55543.28,17.0,Gold,USA,2017-02-08
25882,30.0,Female,49746.58,39.0,Platinum,USA,2020-11-10
25883,52.0,Female,59388.11,87.0,Gold,Canada,2021-02-17
25884,59.0,Male,33181.23,39.0,Basic,France,2015-02-25
25885,49.0,Male,46141.36,100.0,Gold,France,2015-10-01
25886,67.0,Male,45377.55,100.0,Basic,UK,2016-09-26
25887,55.0,Female,67555.55,69.0,Gold,Canada,2016-03-17
25888,23.0,Male,69380.77,30.0,Basic,USA,2016-02-25
25889,67.0,Female,43915.83,71.0,Silver,USA,2021-10-20
25890,55.0,Female,,62.0,Gold,Canada,2016-04-27
25891,55.0,Female,38052.58,64.0,Basic,UK,2017-06-01
25892,30.0,Male,74666.47,46.0,Basic,UK,2018-07-19
25893,63.0,Other,73725.92,55.0,,Australia,2020-05-11
25894,56.0,Female,69742.48,61.0,Silver,Australia,2017-04-09
25895,30.0,Male,82549.31,2.0,Gold,Australia,2022-06-25
25896,64.0,Other,86668.18,64.0,Silver,UK,2018-02-27
25897,29.0,Female,,30.0,Basic,USA,2017-07-08
25898,50.0,Male,54083.89,42.0,Gold,UK,2020-03-24
25899,45.0,Male,,93.0,Platinum,UK,2019-10-18
25900,,Male,18589.54,46.0,Silver,UK,2022-01-30
25901,35.0,Female,56239.12,79.0,Silver,USA,2019-04-03
25902,43.0,Female,74440.1,11.0,Gold,USA,2020-01-02
25903,57.0,Male,54770.68,71.0,Silver,USA,2020-11-11
25904,19.0,Female,70976.02,,Basic,Canada,2017-02-17
25905,,Female,29994.26,94.0,Basic,Germany,2015-08-25
25906,67.0,Male,64260.56,57.0,Basic,Australia,2019-05-22
25907,45.0,Female,53086.69,64.0,Gold,UK,2017-05-27
25908,45.0,Male,56620.87,38.0,Silver,Germany,2020-12-02
25909,42.0,Female,45781.99,7.0,Silver,Australia,2015-05-03
25910,43.0,Male,83988.2,36.0,Silver,,2020-07-14
25911,62.0,Female,61034.04,14.0,Silver,UK,2015-01-18
25912,64.0,Male,62185.9,88.0,Platinum,Canada,2018-10-06
25913,19.0,,90923.87,69.0,,Germany,2015-04-03
25914,59.0,Male,46126.77,75.0,,Canada,2016-03-10
25915,51.0,Female,62098.7,39.0,Gold,USA,2016-07-06
25916,47.0,Male,49781.8,27.0,Basic,Australia,2022-08-18
25917,38.0,Female,49055.65,26.0,Basic,Canada,2016-10-04
25918,61.0,Male,64617.16,80.0,Gold,USA,2021-07-07
25919,54.0,Female,55772.16,73.0,Platinum,Australia,2016-08-21
25920,61.0,Female,89673.21,72.0,Silver,Germany,2017-10-24
25921,40.0,Male,86733.87,31.0,Silver,USA,2017-04-10
25922,50.0,Male,57562.77,14.0,Silver,USA,2022-02-21
25923,19.0,Male,36884.7,60.0,Gold,UK,2015-03-03
25924,44.0,Female,55632.54,8.0,Platinum,Australia,2021-05-22
25925,65.0,Female,75712.79,38.0,Basic,Australia,2015-01-16
25926,39.0,Male,,43.0,Basic,UK,2015-11-02
25927,51.0,Female,84069.67,93.0,Platinum,USA,2020-02-25
25928,33.0,Male,68717.47,32.0,Silver,Australia,2015-12-08
25929,37.0,Male,42437.16,84.0,Basic,Germany,2018-07-13
25930,,Female,50098.44,45.0,Gold,Germany,2017-11-05
25931,33.0,Male,52217.83,86.0,Basic,Australia,2022-11-06
25932,23.0,Female,,86.0,Silver,Canada,2017-02-24
25933,62.0,Female,42818.09,,Gold,Australia,2015-03-31
25934,,Male,51373.97,1.0,Gold,France,2016-01-19
25935,40.0,Female,,33.0,Basic,USA,2017-11-15
25936,59.0,Female,79486.41,31.0,Silver,UK,2015-10-06
25937,54.0,Male,66580.11,79.0,Gold,Australia,2021-02-13
25938,25.0,,67472.72,6.0,Silver,Germany,2015-06-05
25939,23.0,Male,65243.98,33.0,Basic,Germany,2016-07-04
25940,54.0,Female,48058.34,70.0,Silver,Germany,2017-01-09
25941,,,77206.65,75.0,Platinum,,2021-09-16
25942,39.0,Female,53484.59,47.0,Platinum,Germany,2016-11-14
25943,23.0,Female,54962.35,86.0,Gold,Canada,2016-08-31
25944,49.0,Female,65686.72,18.0,Basic,France,2017-11-25
25945,34.0,Male,97496.05,74.0,Basic,USA,2021-05-03
25946,55.0,Female,51519.4,63.0,Basic,France,2019-02-27
25947,34.0,Male,35557.71,92.0,Basic,USA,2020-03-01
25948,54.0,,64340.03,42.0,Basic,Germany,2020-02-16
25949,40.0,Female,70257.84,90.0,Basic,Canada,2022-02-08
25950,66.0,Female,53484.63,82.0,,UK,2021-09-25
25951,66.0,Female,51093.76,8.0,Silver,Germany,2016-08-14
25952,30.0,Male,40929.98,6.0,Basic,France,2016-10-03
25953,49.0,Female,65055.7,90.0,Platinum,,2015-09-21
25954,,Female,89164.99,47.0,Silver,Germany,2020-01-11
25955,24.0,Female,85686.84,31.0,Silver,UK,2019-02-16
25956,39.0,Other,64512.32,97.0,Platinum,Australia,2019-06-09
25957,38.0,Male,53757.11,93.0,Gold,Germany,2022-03-22
25958,23.0,Female,65729.61,83.0,Gold,,2016-07-26
25959,31.0,Female,55126.77,27.0,Platinum,Canada,2021-11-18
25960,33.0,Male,50390.66,59.0,Gold,France,2016-10-13
25961,20.0,Male,62442.89,82.0,Gold,UK,2017-01-29
25962,26.0,Male,79168.83,4.0,Platinum,USA,2015-04-02
25963,64.0,Female,,87.0,Silver,USA,2019-12-19
25964,38.0,Male,56983.81,8.0,Basic,UK,2018-03-11
25965,67.0,Male,56028.61,24.0,Gold,Canada,2017-08-28
25966,47.0,Male,71889.56,5.0,Gold,Australia,2022-07-31
25967,47.0,Male,72782.34,48.0,Silver,Australia,2021-09-17
25968,,Male,43854.14,75.0,Gold,USA,2016-06-01
25969,59.0,Male,57351.21,14.0,Platinum,Germany,2019-02-26
25970,49.0,Female,76593.87,11.0,Silver,Australia,2016-09-16
25971,40.0,Male,54980.46,77.0,Silver,Germany,2017-02-08
25972,20.0,Female,80887.48,22.0,Platinum,USA,2017-05-23
25973,18.0,Female,70297.22,,Silver,UK,2020-10-21
25974,20.0,Female,86345.79,20.0,Gold,Australia,2015-03-23
25975,54.0,Male,55331.29,1.0,Gold,UK,2018-06-30
25976,24.0,Female,,21.0,Basic,France,2016-10-08
25977,20.0,Male,70993.17,51.0,Platinum,Germany,2016-09-05
25978,53.0,Male,,,Gold,USA,2017-11-13
25979,66.0,,65300.8,92.0,Gold,Germany,2020-06-22
25980,20.0,Male,76701.05,96.0,Basic,Canada,2020-06-04
25981,21.0,Male,50538.3,56.0,Basic,UK,2020-10-16
25982,48.0,Female,59162.88,100.0,Basic,Canada,2019-09-20
25983,19.0,Male,37679.21,36.0,Basic,Australia,2022-12-19
25984,31.0,Female,55953.81,2.0,Gold,Australia,2021-09-15
25985,54.0,Female,47234.27,40.0,Gold,UK,2018-07-08
25986,48.0,Male,64965.76,29.0,Basic,,2015-09-22
25987,19.0,Male,74790.95,48.0,Basic,Canada,2022-08-24
25988,48.0,Female,68469.31,16.0,Basic,Germany,2020-03-27
25989,64.0,Female,71703.34,91.0,,Germany,2019-09-16
25990,60.0,Male,61433.17,73.0,Silver,France,2020-07-23
25991,39.0,Female,57888.67,5.0,,,2015-06-01
25992,27.0,Female,42405.26,57.0,Basic,USA,2019-02-15
25993,69.0,Female,31131.55,13.0,Basic,Canada,2020-05-15
25994,47.0,,37380.93,,Silver,Germany,2016-04-29
25995,50.0,Male,50053.47,5.0,Silver,Canada,2019-06-25
25996,,Female,73685.68,9.0,Silver,USA,2017-02-11
25997,63.0,Male,41568.55,49.0,Silver,Australia,2017-04-11
25998,42.0,Male,47674.6,19.0,Platinum,Canada,2019-01-14
25999,63.0,Male,52943.62,5.0,Gold,Australia,2021-02-22
26000,18.0,Male,79323.15,96.0,,Australia,2020-07-10
26001,49.0,,59426.06,8.0,Silver,Germany,2020-02-05
26002,42.0,Female,62024.83,19.0,Silver,USA,2022-06-23
26003,58.0,Female,66160.5,3.0,Basic,Germany,2017-07-13
26004,34.0,Female,80923.79,23.0,Gold,Germany,2018-06-27
26005,31.0,Male,61255.77,43.0,Silver,Australia,2016-05-07
26006,62.0,,33520.82,10.0,Silver,UK,2022-01-22
26007,30.0,Female,61903.93,84.0,Basic,France,2021-10-14
26008,55.0,Female,81607.23,21.0,Basic,Germany,2019-01-06
26009,56.0,Female,69615.44,19.0,Platinum,France,2015-01-02
26010,19.0,Male,63225.42,78.0,Basic,UK,2021-08-15
26011,49.0,Female,65306.12,66.0,Basic,Germany,2021-06-28
26012,49.0,Female,32442.54,96.0,Silver,,2017-01-30
26013,57.0,Male,30351.24,26.0,Basic,France,2022-08-13
26014,23.0,Male,73411.71,37.0,Basic,Germany,2021-12-09
26015,42.0,Female,79285.13,40.0,,USA,2019-02-20
26016,20.0,Female,50557.6,92.0,Silver,Canada,2020-09-30
26017,35.0,Male,62899.38,24.0,Silver,Australia,2017-09-18
26018,67.0,Female,69311.92,18.0,Silver,Canada,2019-10-21
26019,55.0,Male,84900.99,17.0,Gold,USA,2019-02-24
26020,60.0,,58800.89,43.0,Gold,France,2022-09-30
26021,20.0,Male,71066.61,37.0,Silver,Canada,2015-11-07
26022,65.0,Male,89897.79,19.0,Basic,Canada,2016-06-12
26023,22.0,Female,55793.27,77.0,Basic,France,2015-01-14
26024,41.0,Female,60971.91,20.0,Silver,Germany,2016-09-26
26025,51.0,Other,43416.34,81.0,Gold,UK,2021-09-06
26026,64.0,Male,44170.78,27.0,Basic,USA,2020-04-07
26027,65.0,Female,73131.7,4.0,Gold,Australia,2017-05-28
26028,56.0,,77908.22,31.0,Gold,Canada,2022-03-11
26029,65.0,Male,77454.4,60.0,Basic,France,2021-11-02
26030,41.0,Male,44502.98,90.0,Silver,Germany,2017-09-26
26031,53.0,Male,56914.59,37.0,Basic,Germany,2022-10-03
26032,45.0,Female,67177.14,65.0,Basic,USA,2022-12-02
26033,65.0,Male,25855.37,12.0,Silver,,2017-01-26
26034,66.0,Female,66854.69,42.0,Basic,UK,2019-05-06
26035,51.0,,88207.03,80.0,Gold,Australia,2017-09-26
26036,33.0,Male,77050.38,,Basic,Germany,2017-12-15
26037,53.0,Other,23845.3,88.0,Gold,Australia,2022-08-21
26038,24.0,Male,65960.17,41.0,Basic,Germany,2022-05-20
26039,35.0,Female,63239.45,24.0,Silver,USA,2022-10-18
26040,23.0,Female,64074.92,37.0,Gold,Canada,2021-11-27
26041,67.0,Female,61607.0,43.0,Basic,USA,2016-03-14
26042,45.0,Female,,68.0,Basic,USA,2018-11-24
26043,56.0,Male,25119.79,8.0,Gold,Germany,2022-11-26
26044,51.0,Male,64663.82,80.0,,USA,2020-04-19
26045,68.0,Female,69410.74,,Basic,UK,2018-03-12
26046,58.0,Male,51669.59,88.0,Platinum,Australia,2018-09-16
26047,46.0,Female,78878.61,39.0,Basic,,2021-06-11
26048,21.0,,35397.21,1.0,Gold,Germany,2022-03-12
26049,31.0,Male,34120.18,3.0,Basic,UK,2021-02-18
26050,,Male,61274.81,9.0,Silver,Australia,2022-06-19
26051,42.0,Male,49774.39,48.0,Gold,UK,2020-09-08
26052,56.0,Female,74580.62,53.0,Basic,UK,2020-02-13
26053,25.0,Male,53586.5,47.0,Gold,Australia,2018-04-25
26054,32.0,Female,80370.56,100.0,Basic,Canada,2020-07-27
26055,36.0,Female,49169.6,47.0,Basic,Germany,2016-03-31
26056,28.0,Male,62155.62,63.0,Basic,,2017-08-23
26057,37.0,,30232.51,11.0,Basic,France,2017-08-28
26058,53.0,Female,59201.18,49.0,Basic,USA,2020-01-24
26059,35.0,Male,61090.41,41.0,Silver,UK,2018-04-24
26060,31.0,Female,78143.69,55.0,Basic,UK,2015-05-15
26061,55.0,Male,37333.74,3.0,Silver,UK,2019-02-07
26062,42.0,Male,55755.22,98.0,Silver,Germany,2015-11-12
26063,33.0,Female,81792.49,99.0,,UK,2016-11-11
26064,35.0,Male,83780.8,80.0,Basic,USA,2016-12-14
26065,18.0,Male,47484.49,14.0,Basic,Australia,2016-09-02
26066,57.0,Female,49714.65,100.0,Silver,France,2020-06-21
26067,,Female,34504.96,67.0,Basic,UK,2022-06-08
26068,18.0,Male,28154.95,6.0,Basic,USA,2017-10-12
26069,68.0,Male,,16.0,Platinum,Canada,2022-08-07
26070,38.0,Male,50320.82,52.0,Platinum,Australia,2017-12-21
26071,42.0,Female,,32.0,Basic,Canada,2016-01-03
26072,44.0,Female,65215.64,34.0,Gold,Australia,2015-10-09
26073,27.0,Female,56870.42,96.0,Basic,USA,2015-09-20
26074,67.0,Female,69839.99,97.0,Platinum,France,2018-06-04
26075,29.0,Male,75426.85,77.0,Basic,France,2018-12-23
26076,45.0,Male,78205.13,92.0,Gold,Canada,2019-11-05
26077,,Male,63893.71,,Silver,USA,2020-04-17
26078,49.0,Male,59645.56,53.0,Silver,USA,2017-10-06
26079,50.0,Female,62372.84,37.0,Basic,Germany,2021-07-09
26080,,Female,59122.92,,Silver,Canada,2015-10-09
26081,59.0,Male,52061.59,1.0,Basic,Canada,2016-09-03
26082,43.0,Female,,,Platinum,Germany,2016-10-01
26083,59.0,Male,57107.14,91.0,Silver,France,2018-02-21
26084,67.0,Male,44784.86,,Basic,UK,2015-02-14
26085,58.0,,,24.0,Basic,Australia,2019-05-13
26086,,Female,70749.96,79.0,Basic,Australia,2017-06-16
26087,52.0,Male,38160.91,74.0,Gold,UK,2018-04-17
26088,51.0,Female,55966.92,24.0,Platinum,Australia,2017-11-02
26089,23.0,Female,47968.34,16.0,Silver,Australia,2020-09-15
26090,48.0,Female,92740.38,95.0,Gold,UK,2017-09-04
26091,40.0,Male,61376.4,29.0,Silver,Germany,2022-04-07
26092,29.0,Female,83282.92,9.0,Silver,Canada,2015-04-10
26093,68.0,Female,63661.8,36.0,Basic,UK,2015-08-05
26094,45.0,Male,65001.74,75.0,Gold,Canada,2022-08-15
26095,32.0,Male,59078.76,19.0,Gold,Australia,2020-09-12
26096,36.0,Male,56654.81,16.0,Gold,France,2017-12-31
26097,29.0,Other,58891.92,9.0,Basic,Australia,2020-05-31
26098,67.0,Female,50139.22,44.0,Basic,UK,2020-07-12
26099,65.0,Female,59834.11,53.0,Basic,Germany,2022-10-01
26100,19.0,Female,35644.62,91.0,Basic,UK,2017-07-17
26101,28.0,Male,62601.68,98.0,Gold,Australia,2019-07-07
26102,61.0,Male,41927.52,75.0,Gold,Germany,2017-03-30
26103,54.0,Male,61416.47,83.0,Silver,Germany,2022-10-03
26104,55.0,Male,64814.37,72.0,Basic,UK,2020-02-28
26105,42.0,,81256.04,43.0,Platinum,Australia,2015-05-29
26106,60.0,Female,64751.56,84.0,Basic,USA,2020-11-29
26107,38.0,Other,56004.71,41.0,Gold,Canada,2017-11-08
26108,59.0,Male,50567.0,11.0,Basic,UK,2018-09-04
26109,53.0,Male,70744.83,13.0,Silver,Germany,2019-06-22
26110,26.0,Female,58513.18,81.0,Gold,UK,2022-07-30
26111,29.0,Male,48713.93,43.0,Basic,Germany,2018-06-12
26112,27.0,Male,62300.79,43.0,Silver,Germany,2022-07-13
26113,63.0,Male,32145.85,87.0,Silver,UK,2020-03-15
26114,22.0,Male,61199.96,54.0,Basic,,2017-12-17
26115,50.0,,48293.54,50.0,Platinum,Germany,2020-06-19
26116,22.0,Male,55104.78,,Silver,USA,2021-08-11
26117,33.0,Female,89912.91,73.0,Silver,Australia,2018-03-13
26118,54.0,Female,52720.67,,Silver,Canada,2020-12-10
26119,54.0,Male,71847.54,89.0,Gold,Canada,2016-11-25
26120,,Female,75738.21,87.0,Basic,UK,2022-03-22
26121,35.0,Male,72806.41,55.0,Basic,Germany,2020-06-23
26122,46.0,Male,65567.46,39.0,Basic,USA,2019-12-25
26123,23.0,Female,,9.0,Platinum,UK,2016-04-17
26124,35.0,Male,50241.78,89.0,,France,2018-09-24
26125,49.0,Male,42513.51,89.0,Silver,Germany,2019-01-12
26126,59.0,Male,54720.66,10.0,Silver,Germany,2019-01-24
26127,,Male,54895.2,15.0,Gold,UK,2021-02-25
26128,48.0,Male,46293.62,37.0,Basic,France,2021-05-22
26129,28.0,Male,68210.3,51.0,Basic,USA,2022-07-14
26130,43.0,Male,52598.6,3.0,Gold,UK,2015-10-29
26131,45.0,Female,54558.59,24.0,Platinum,France,2015-01-09
26132,44.0,Male,36467.16,88.0,Platinum,Germany,2020-08-06
26133,36.0,,61039.16,9.0,Basic,Germany,2020-04-25
26134,62.0,Male,58586.66,33.0,Basic,Germany,2017-10-13
26135,44.0,Female,51007.85,14.0,Silver,,2020-09-25
26136,37.0,Female,65716.82,3.0,Basic,Germany,2021-08-11
26137,20.0,Female,61783.0,56.0,Silver,Australia,2016-04-22
26138,33.0,Female,68813.62,70.0,Platinum,France,2020-08-12
26139,56.0,Male,69489.86,80.0,Gold,Germany,2015-07-02
26140,61.0,Male,70725.86,35.0,Basic,Canada,2016-10-13
26141,46.0,,85030.43,17.0,Basic,Germany,2022-09-03
26142,32.0,Female,61928.97,69.0,Silver,Australia,2017-07-03
26143,47.0,,45808.99,62.0,,UK,2021-12-14
26144,57.0,Female,53550.74,86.0,Basic,France,2017-10-17
26145,66.0,Female,53951.3,16.0,Silver,,2017-02-13
26146,18.0,Female,46202.79,13.0,Basic,Germany,2019-04-17
26147,46.0,Female,22299.8,12.0,Basic,Canada,2021-04-05
26148,47.0,Female,63468.36,74.0,Basic,France,2017-02-23
26149,57.0,Male,60505.0,10.0,Platinum,Canada,2018-11-23
26150,,Male,88708.59,52.0,Gold,France,2016-07-08
26151,49.0,Male,87756.16,,Basic,Canada,2019-05-25
26152,27.0,Male,70197.37,97.0,Silver,Canada,2021-08-08
26153,44.0,Female,68440.21,39.0,Silver,,2015-04-03
26154,68.0,Male,47555.48,41.0,Basic,France,2022-08-04
26155,25.0,Female,62829.49,28.0,Basic,Australia,2020-07-30
26156,68.0,Female,58251.98,86.0,Silver,Germany,2016-11-21
26157,53.0,Female,62186.62,82.0,Silver,Australia,2015-09-08
26158,59.0,Female,48466.02,79.0,Silver,France,2022-10-27
26159,52.0,Female,66286.73,17.0,Gold,UK,2020-09-24
26160,53.0,Male,39459.87,2.0,Basic,Canada,2016-07-02
26161,65.0,Female,105532.4,73.0,,Canada,2018-08-05
26162,53.0,Male,81706.01,77.0,Gold,Australia,2016-07-22
26163,42.0,Male,79908.38,85.0,Gold,France,2020-06-10
26164,37.0,Female,40869.37,78.0,Silver,Germany,2015-10-22
26165,69.0,Male,35689.36,15.0,Basic,Germany,2018-06-16
26166,62.0,Male,64121.57,66.0,Silver,Australia,2017-10-14
26167,34.0,Other,55433.24,91.0,Silver,Australia,2021-01-02
26168,40.0,Female,87715.89,34.0,Basic,UK,2015-11-08
26169,42.0,Female,69416.54,85.0,Platinum,Germany,2019-12-14
26170,65.0,,59381.37,37.0,Basic,Australia,2020-08-30
26171,66.0,Male,82198.25,48.0,Basic,France,2016-03-20
26172,48.0,Female,62731.9,,Silver,USA,2016-06-21
26173,23.0,Female,63434.95,42.0,Basic,France,2021-05-28
26174,52.0,Female,75631.83,7.0,,USA,2018-12-29
26175,,Female,49837.53,35.0,Basic,Canada,2018-08-26
26176,21.0,Other,75280.41,,Basic,France,2016-11-30
26177,57.0,Male,68490.42,61.0,Gold,USA,2021-06-21
26178,37.0,Male,,55.0,,,2021-03-15
26179,58.0,,89370.81,65.0,Silver,USA,2015-04-02
26180,18.0,Other,53137.96,85.0,Silver,Germany,2015-02-03
26181,62.0,Male,35482.77,84.0,Platinum,Canada,2018-03-22
26182,43.0,Female,48336.19,19.0,Basic,Canada,2016-01-04
26183,51.0,Female,44464.06,,Basic,France,2016-12-12
26184,27.0,Male,62935.4,61.0,,Australia,2016-08-03
26185,40.0,Female,84337.77,18.0,Basic,UK,2015-06-05
26186,68.0,Male,63730.49,89.0,Silver,Australia,2015-06-11
26187,,Female,83787.94,20.0,Silver,Australia,2022-06-06
26188,41.0,Female,,62.0,Silver,USA,2019-08-19
26189,30.0,Female,20002.66,31.0,Gold,UK,2018-06-05
26190,46.0,,73492.04,21.0,Silver,Germany,2017-10-13
26191,63.0,Male,51285.25,48.0,Gold,France,2016-12-31
26192,44.0,Female,67690.56,80.0,Basic,France,2018-09-22
26193,48.0,Male,59131.86,7.0,Silver,Australia,2016-05-21
26194,60.0,Male,101792.06,41.0,Gold,Canada,2022-12-09
26195,27.0,Male,66541.03,32.0,Silver,Germany,2015-01-14
26196,48.0,Female,68757.05,7.0,Gold,Australia,2018-09-26
26197,56.0,Male,76173.81,40.0,Basic,France,2019-08-30
26198,27.0,Female,37663.3,76.0,Silver,France,2017-12-31
26199,41.0,Female,76251.86,52.0,Gold,France,2019-10-13
26200,,Female,56765.93,98.0,Basic,Canada,2016-12-09
26201,31.0,Female,49628.24,58.0,Gold,USA,2018-10-24
26202,52.0,Male,72300.46,82.0,Platinum,,2022-12-21
26203,62.0,Female,37675.15,77.0,Basic,Canada,2018-09-25
26204,51.0,Male,74084.08,1.0,Basic,UK,2018-07-22
26205,34.0,Female,57637.72,56.0,Basic,UK,2020-02-23
26206,38.0,Female,58497.89,34.0,Silver,USA,2016-10-26
26207,49.0,Male,26336.94,65.0,Gold,Germany,2020-07-03
26208,20.0,Male,73506.31,89.0,Basic,Australia,2015-09-25
26209,32.0,Male,63714.4,54.0,Gold,Canada,2019-05-14
26210,,Female,52992.33,9.0,Basic,Germany,2015-07-22
26211,49.0,Female,46088.43,60.0,Basic,USA,2018-09-18
26212,55.0,Female,71723.72,21.0,Silver,Germany,2016-10-14
26213,43.0,Male,65222.74,71.0,Basic,UK,2021-07-16
26214,47.0,Male,60077.75,83.0,Basic,Australia,2021-11-04
26215,26.0,Female,45176.2,95.0,Silver,Australia,2020-03-26
26216,49.0,Female,64541.8,33.0,Silver,UK,2017-10-11
26217,28.0,Male,63648.6,28.0,Platinum,USA,2018-09-05
26218,39.0,Male,79738.35,50.0,Platinum,Canada,2016-07-16
26219,51.0,Female,42038.27,21.0,Silver,Canada,2019-07-06
26220,58.0,Male,49262.52,55.0,Silver,Australia,2016-09-06
26221,35.0,Male,89154.2,38.0,Gold,UK,2016-06-24
26222,36.0,Male,62873.14,3.0,Platinum,France,2019-11-05
26223,35.0,Male,,85.0,Basic,,2021-05-05
26224,54.0,Male,74489.38,11.0,Basic,Canada,2022-06-09
26225,35.0,Female,,53.0,Silver,USA,2021-12-10
26226,29.0,Male,42572.2,91.0,Basic,,2015-10-26
26227,21.0,Male,92727.51,35.0,Silver,USA,2018-08-19
26228,64.0,Female,59345.3,85.0,Silver,Canada,2017-03-05
26229,60.0,,63957.74,31.0,Gold,UK,2016-07-14
26230,44.0,Female,60900.97,8.0,Gold,USA,2015-05-05
26231,68.0,Female,82467.21,32.0,Platinum,Canada,2015-08-31
26232,22.0,Female,74376.87,23.0,Gold,USA,2021-08-19
26233,23.0,Female,57825.62,3.0,Basic,Australia,2019-08-23
26234,30.0,Other,43096.22,10.0,Basic,Canada,2022-02-04
26235,40.0,Female,56356.55,57.0,Basic,USA,2022-05-29
26236,59.0,Female,39938.89,23.0,Basic,Canada,2017-11-23
26237,42.0,,73366.72,39.0,Silver,Germany,2020-03-16
26238,63.0,Female,49823.36,69.0,Basic,,2017-09-03
26239,21.0,,58463.24,43.0,Basic,UK,2017-04-30
26240,69.0,Female,77597.47,40.0,Gold,Germany,2021-06-17
26241,49.0,Male,72105.98,67.0,Silver,Canada,2018-11-23
26242,61.0,Female,65747.92,38.0,Silver,Canada,2018-04-20
26243,32.0,Male,48065.43,49.0,Gold,Germany,2015-06-10
26244,43.0,Male,67277.97,44.0,Silver,USA,2019-01-12
26245,59.0,Female,48070.26,4.0,Silver,Germany,2015-02-03
26246,28.0,,67415.31,56.0,Silver,USA,2020-02-02
26247,26.0,Male,40394.23,11.0,Silver,USA,2017-02-12
26248,28.0,Male,78107.55,11.0,,Germany,2018-02-14
26249,19.0,Male,62993.25,59.0,Silver,UK,2016-06-16
26250,62.0,Male,59808.43,48.0,Basic,USA,2022-11-24
26251,44.0,Female,65867.79,19.0,Gold,Canada,2019-04-12
26252,43.0,Female,58268.01,4.0,Basic,France,2017-08-25
26253,25.0,Male,61020.1,,Silver,USA,2022-03-24
26254,38.0,Female,79369.48,31.0,Platinum,,2021-07-10
26255,38.0,Female,75856.98,36.0,Basic,Germany,2020-12-12
26256,25.0,Male,70694.79,51.0,Silver,Australia,2017-08-14
26257,18.0,Female,63779.8,82.0,Basic,USA,2016-05-08
26258,55.0,Male,55253.13,50.0,Gold,Australia,2015-04-21
26259,30.0,Female,76093.42,55.0,Basic,UK,2020-04-21
26260,26.0,Male,46341.95,97.0,Gold,Australia,2016-07-14
26261,45.0,Other,86759.77,3.0,Platinum,France,2021-10-07
26262,23.0,Male,70673.88,70.0,Basic,France,2015-11-13
26263,64.0,Female,77727.51,10.0,Basic,France,2020-10-19
26264,40.0,Male,67017.35,83.0,Gold,France,2021-11-05
